age_months,powertrain,vehicle_type,quantile,mileage,age_years
63,bev,car,65,42433.15,5.25
63,bev,car,70,44971.899999999994,5.25
63,bev,car,75,47993.75,5.25
63,bev,car,80,51143.20000000001,5.25
63,bev,car,85,55623.35,5.25
63,bev,car,90,59953.5,5.25
63,bev,car,95,68888.34999999993,5.25
63,bev,car,99,86004.40999999999,5.25
63,bev,suv,1,11561.7,5.25
63,bev,suv,5,20057.5,5.25
63,bev,suv,10,24895.5,5.25
63,bev,suv,15,27987.5,5.25
63,bev,suv,20,30153,5.25
63,bev,suv,25,32513.25,5.25
63,bev,suv,30,35220,5.25
63,bev,suv,35,36786,5.25
63,bev,suv,40,38502,5.25
63,bev,suv,45,40385.25,5.25
63,bev,suv,50,42268,5.25
63,bev,suv,55,45419.5,5.25
63,bev,suv,60,46790,5.25
63,bev,suv,65,49591.5,5.25
63,bev,suv,70,51161,5.25
63,bev,suv,75,54173.5,5.25
63,bev,suv,80,56528,5.25
63,bev,suv,85,62280,5.25
63,bev,suv,90,66937.5,5.25
63,bev,suv,95,73198.75,5.25
63,bev,suv,99,98495.45000000003,5.25
63,conventional,car,1,11241.36,5.25
63,conventional,car,5,24403.100000000002,5.25
63,conventional,car,10,32269.4,5.25
63,conventional,car,15,37975,5.25
63,conventional,car,20,42375.600000000006,5.25
63,conventional,car,25,46200.5,5.25
63,conventional,car,30,49686.399999999994,5.25
63,conventional,car,35,53024,5.25
63,conventional,car,40,56389,5.25
63,conventional,car,45,59750,5.25
63,conventional,car,50,63056,5.25
63,conventional,car,55,66585.70000000001,5.25
63,conventional,car,60,70042,5.25
63,conventional,car,65,73825,5.25
63,conventional,car,70,77798.79999999999,5.25
63,conventional,car,75,82215.5,5.25
63,conventional,car,80,87547,5.25
63,conventional,car,85,93400,5.25
63,conventional,car,90,100869.80000000002,5.25
63,conventional,car,95,114105.49999999994,5.25
63,conventional,car,99,142865.30000000002,5.25
63,conventional,pickup,1,15005.84,5.25
63,conventional,pickup,5,28340.2,5.25
63,conventional,pickup,10,35942.600000000006,5.25
63,conventional,pickup,15,41453.399999999994,5.25
63,conventional,pickup,20,45868,5.25
63,conventional,pickup,25,49806,5.25
63,conventional,pickup,30,53597.2,5.25
63,conventional,pickup,35,57345.799999999996,5.25
63,conventional,pickup,40,60792.40000000001,5.25
63,conventional,pickup,45,64287.6,5.25
63,conventional,pickup,50,67982,5.25
63,conventional,pickup,55,71570,5.25
63,conventional,pickup,60,75328.79999999999,5.25
63,conventional,pickup,65,79485.6,5.25
63,conventional,pickup,70,83799,5.25
63,conventional,pickup,75,88760,5.25
63,conventional,pickup,80,94153.80000000002,5.25
63,conventional,pickup,85,100438,5.25
63,conventional,pickup,90,109808.99999999997,5.25
63,conventional,pickup,95,125483.79999999987,5.25
63,conventional,pickup,99,161914,5.25
63,conventional,suv,1,16124.66,5.25
63,conventional,suv,5,28522.149999999998,5.25
63,conventional,suv,10,35734.3,5.25
63,conventional,suv,15,40896.45,5.25
63,conventional,suv,20,45102.600000000006,5.25
63,conventional,suv,25,48901.5,5.25
63,conventional,suv,30,52323,5.25
63,conventional,suv,35,55765.049999999996,5.25
63,conventional,suv,40,59120.40000000001,5.25
63,conventional,suv,45,62282,5.25
63,conventional,suv,50,65595,5.25
63,conventional,suv,55,68945,5.25
63,conventional,suv,60,72331,5.25
63,conventional,suv,65,75897,5.25
63,conventional,suv,70,79819,5.25
63,conventional,suv,75,84086.75,5.25
63,conventional,suv,80,88984.40000000001,5.25
63,conventional,suv,85,94583.65000000001,5.25
63,conventional,suv,90,101658,5.25
63,conventional,suv,95,113906.54999999997,5.25
63,conventional,suv,99,142587.41999999995,5.25
63,hybrid,car,1,13986.92,5.25
63,hybrid,car,5,26354.800000000003,5.25
63,hybrid,car,10,33123.8,5.25
63,hybrid,car,15,38600.99999999999,5.25
63,hybrid,car,20,42371.399999999994,5.25
63,hybrid,car,25,46000,5.25
63,hybrid,car,30,49478.2,5.25
63,hybrid,car,35,52757,5.25
63,hybrid,car,40,56049.6,5.25
63,hybrid,car,45,59247.2,5.25
63,hybrid,car,50,62757,5.25
63,hybrid,car,55,66398.20000000001,5.25
63,hybrid,car,60,70169.4,5.25
63,hybrid,car,65,73943.2,5.25
63,hybrid,car,70,78104.59999999999,5.25
63,hybrid,car,75,83049,5.25
63,hybrid,car,80,88697.6,5.25
63,hybrid,car,85,94488.59999999999,5.25
63,hybrid,car,90,103905,5.25
63,hybrid,car,95,118350,5.25
63,hybrid,car,99,156311.1600000001,5.25
63,hybrid,suv,1,22675.48,5.25
63,hybrid,suv,5,30000,5.25
63,hybrid,suv,10,36666.2,5.25
63,hybrid,suv,15,40974.4,5.25
63,hybrid,suv,20,45939.4,5.25
63,hybrid,suv,25,48729,5.25
63,hybrid,suv,30,52527.2,5.25
63,hybrid,suv,35,54260.4,5.25
63,hybrid,suv,40,56811,5.25
63,hybrid,suv,45,59317,5.25
63,hybrid,suv,50,63000,5.25
63,hybrid,suv,55,64575.40000000001,5.25
63,hybrid,suv,60,66513.2,5.25
63,hybrid,suv,65,70777,5.25
63,hybrid,suv,70,73900.8,5.25
63,hybrid,suv,75,79385,5.25
63,hybrid,suv,80,83804.20000000001,5.25
63,hybrid,suv,85,89219.59999999999,5.25
63,hybrid,suv,90,94166.8,5.25
63,hybrid,suv,95,110702.99999999999,5.25
63,hybrid,suv,99,131784.64000000004,5.25
63,phev,car,1,9747.73,5.25
63,phev,car,5,21933.2,5.25
63,phev,car,10,29000,5.25
63,phev,car,15,34116.85,5.25
63,phev,car,20,38287,5.25
63,phev,car,25,42000,5.25
63,phev,car,30,45027.09999999999,5.25
63,phev,car,35,48296.15,5.25
63,phev,car,40,51382.399999999994,5.25
63,phev,car,45,53944.6,5.25
63,phev,car,50,56459,5.25
63,phev,car,55,58982.4,5.25
63,phev,car,60,62010.2,5.25
63,phev,car,65,65628.1,5.25
63,phev,car,70,68820.8,5.25
63,phev,car,75,73496.25,5.25
63,phev,car,80,78884,5.25
63,phev,car,85,86404.40000000001,5.25
63,phev,car,90,93578.5,5.25
63,phev,car,95,106119.44999999994,5.25
63,phev,car,99,145694.97999999986,5.25
64,bev,car,1,10568.619999999999,5.333333333333333
64,bev,car,5,17099.95,5.333333333333333
64,bev,car,10,20434.8,5.333333333333333
64,bev,car,15,23362.3,5.333333333333333
64,bev,car,20,25776.6,5.333333333333333
64,bev,car,25,27804.5,5.333333333333333
64,bev,car,30,30246.399999999998,5.333333333333333
64,bev,car,35,32058.55,5.333333333333333
64,bev,car,40,33824.4,5.333333333333333
64,bev,car,45,36000,5.333333333333333
64,bev,car,50,37749.5,5.333333333333333
64,bev,car,55,39427.35,5.333333333333333
64,bev,car,60,41803.6,5.333333333333333
64,bev,car,65,44201.35,5.333333333333333
64,bev,car,70,46191.5,5.333333333333333
64,bev,car,75,48807.5,5.333333333333333
64,bev,car,80,51933.8,5.333333333333333
64,bev,car,85,56703.749999999985,5.333333333333333
64,bev,car,90,62021.80000000002,5.333333333333333
64,bev,car,95,71319.5,5.333333333333333
64,bev,car,99,96055.35000000017,5.333333333333333
64,bev,suv,1,4768.4000000000015,5.333333333333333
64,bev,suv,5,16291,5.333333333333333
64,bev,suv,10,26145.5,5.333333333333333
64,bev,suv,15,30707.5,5.333333333333333
64,bev,suv,20,32301,5.333333333333333
64,bev,suv,25,33893.75,5.333333333333333
64,bev,suv,30,35187.5,5.333333333333333
64,bev,suv,35,36591,5.333333333333333
64,bev,suv,40,38152,5.333333333333333
64,bev,suv,45,39751,5.333333333333333
64,bev,suv,50,42622.5,5.333333333333333
64,bev,suv,55,45678.5,5.333333333333333
64,bev,suv,60,47804,5.333333333333333
64,bev,suv,65,50404,5.333333333333333
64,bev,suv,70,53294.5,5.333333333333333
64,bev,suv,75,55338.5,5.333333333333333
64,bev,suv,80,59044,5.333333333333333
64,bev,suv,85,61174,5.333333333333333
64,bev,suv,90,69991.5,5.333333333333333
64,bev,suv,95,79821,5.333333333333333
64,bev,suv,99,89009.90000000001,5.333333333333333
64,conventional,car,1,12024,5.333333333333333
64,conventional,car,5,25729.550000000003,5.333333333333333
64,conventional,car,10,33672,5.333333333333333
64,conventional,car,15,39165,5.333333333333333
64,conventional,car,20,43631,5.333333333333333
64,conventional,car,25,47563.75,5.333333333333333
64,conventional,car,30,51030,5.333333333333333
64,conventional,car,35,54565,5.333333333333333
64,conventional,car,40,57838,5.333333333333333
64,conventional,car,45,61063.950000000004,5.333333333333333
64,conventional,car,50,64349,5.333333333333333
64,conventional,car,55,67833,5.333333333333333
64,conventional,car,60,71374.6,5.333333333333333
64,conventional,car,65,75036.15000000001,5.333333333333333
64,conventional,car,70,78972.4,5.333333333333333
64,conventional,car,75,83429,5.333333333333333
64,conventional,car,80,88300,5.333333333333333
64,conventional,car,85,94170,5.333333333333333
64,conventional,car,90,101738,5.333333333333333
64,conventional,car,95,114487.9,5.333333333333333
64,conventional,car,99,142751.71999999997,5.333333333333333
64,conventional,pickup,1,16641.96,5.333333333333333
64,conventional,pickup,5,28964.3,5.333333333333333
64,conventional,pickup,10,36958.3,5.333333333333333
64,conventional,pickup,15,42300.75,5.333333333333333
64,conventional,pickup,20,47018.4,5.333333333333333
64,conventional,pickup,25,50885.25,5.333333333333333
64,conventional,pickup,30,54584,5.333333333333333
64,conventional,pickup,35,58342.55,5.333333333333333
64,conventional,pickup,40,61810.00000000001,5.333333333333333
64,conventional,pickup,45,65293.850000000006,5.333333333333333
64,conventional,pickup,50,68850.5,5.333333333333333
64,conventional,pickup,55,72344.15,5.333333333333333
64,conventional,pickup,60,76067.4,5.333333333333333
64,conventional,pickup,65,80001.8,5.333333333333333
64,conventional,pickup,70,84532.29999999999,5.333333333333333
64,conventional,pickup,75,89589.75,5.333333333333333
64,conventional,pickup,80,95060.4,5.333333333333333
64,conventional,pickup,85,101324.05,5.333333333333333
64,conventional,pickup,90,110769.5,5.333333333333333
64,conventional,pickup,95,127059.75,5.333333333333333
64,conventional,pickup,99,163636.5399999999,5.333333333333333
64,conventional,suv,1,17194.85,5.333333333333333
64,conventional,suv,5,29798.25,5.333333333333333
64,conventional,suv,10,37068.5,5.333333333333333
64,conventional,suv,15,42202.75,5.333333333333333
64,conventional,suv,20,46450,5.333333333333333
64,conventional,suv,25,50084,5.333333333333333
64,conventional,suv,30,53644,5.333333333333333
64,conventional,suv,35,56971.75,5.333333333333333
64,conventional,suv,40,60114,5.333333333333333
64,conventional,suv,45,63226.25,5.333333333333333
64,conventional,suv,50,66454.5,5.333333333333333
64,conventional,suv,55,69769.75,5.333333333333333
64,conventional,suv,60,73000,5.333333333333333
64,conventional,suv,65,76585.25,5.333333333333333
64,conventional,suv,70,80306.5,5.333333333333333
64,conventional,suv,75,84512.5,5.333333333333333
64,conventional,suv,80,89325,5.333333333333333
64,conventional,suv,85,94695.5,5.333333333333333
64,conventional,suv,90,101732.5,5.333333333333333
64,conventional,suv,95,114656.5,5.333333333333333
64,conventional,suv,99,143342,5.333333333333333
64,hybrid,car,1,14248.119999999999,5.333333333333333
64,hybrid,car,5,26343.5,5.333333333333333
64,hybrid,car,10,33652.200000000004,5.333333333333333
64,hybrid,car,15,39116.2,5.333333333333333
64,hybrid,car,20,43000,5.333333333333333
64,hybrid,car,25,46811,5.333333333333333
64,hybrid,car,30,50000,5.333333333333333
64,hybrid,car,35,53069.600000000006,5.333333333333333
64,hybrid,car,40,56530.000000000015,5.333333333333333
64,hybrid,car,45,59695.6,5.333333333333333
64,hybrid,car,50,63479,5.333333333333333
64,hybrid,car,55,66771.2,5.333333333333333
64,hybrid,car,60,70844,5.333333333333333
64,hybrid,car,65,74606,5.333333333333333
64,hybrid,car,70,78968.59999999999,5.333333333333333
64,hybrid,car,75,83323.5,5.333333333333333
64,hybrid,car,80,88907.20000000001,5.333333333333333
64,hybrid,car,85,94723.40000000001,5.333333333333333
64,hybrid,car,90,103821.59999999999,5.333333333333333
64,hybrid,car,95,119343.79999999999,5.333333333333333
64,hybrid,car,99,157957.94000000006,5.333333333333333
64,hybrid,suv,1,17330.7,5.333333333333333
64,hybrid,suv,5,29966.5,5.333333333333333
64,hybrid,suv,10,34213,5.333333333333333
64,hybrid,suv,15,38169.5,5.333333333333333
64,hybrid,suv,20,43906,5.333333333333333
64,hybrid,suv,25,47559.5,5.333333333333333
64,hybrid,suv,30,51712,5.333333333333333
64,hybrid,suv,35,54841.5,5.333333333333333
64,hybrid,suv,40,57641,5.333333333333333
64,hybrid,suv,45,60570,5.333333333333333
64,hybrid,suv,50,64115,5.333333333333333
64,hybrid,suv,55,67690.50000000003,5.333333333333333
64,hybrid,suv,60,70019,5.333333333333333
64,hybrid,suv,65,72681,5.333333333333333
64,hybrid,suv,70,74899,5.333333333333333
64,hybrid,suv,75,80166,5.333333333333333
64,hybrid,suv,80,85877,5.333333333333333
64,hybrid,suv,85,89488,5.333333333333333
64,hybrid,suv,90,95124,5.333333333333333
64,hybrid,suv,95,105598.5,5.333333333333333
64,hybrid,suv,99,134375.40000000005,5.333333333333333
64,phev,car,1,8467.170000000004,5.333333333333333
64,phev,car,5,22472.75,5.333333333333333
64,phev,car,10,28560.4,5.333333333333333
64,phev,car,15,35643.6,5.333333333333333
64,phev,car,20,39611,5.333333333333333
64,phev,car,25,43341.75,5.333333333333333
64,phev,car,30,46000,5.333333333333333
64,phev,car,35,48377.649999999994,5.333333333333333
64,phev,car,40,51115.2,5.333333333333333
64,phev,car,45,54442.85000000001,5.333333333333333
64,phev,car,50,57567,5.333333333333333
64,phev,car,55,60783.100000000006,5.333333333333333
64,phev,car,60,64261.19999999999,5.333333333333333
64,phev,car,65,67970.8,5.333333333333333
64,phev,car,70,70923.2,5.333333333333333
64,phev,car,75,74212,5.333333333333333
64,phev,car,80,78208.8,5.333333333333333
64,phev,car,85,84067.95,5.333333333333333
64,phev,car,90,89772.4,5.333333333333333
64,phev,car,95,103012,5.333333333333333
64,phev,car,99,135097.63999999998,5.333333333333333
65,bev,car,1,9680.17,5.416666666666667
65,bev,car,5,15768.7,5.416666666666667
65,bev,car,10,19829.4,5.416666666666667
65,bev,car,15,22551.699999999997,5.416666666666667
65,bev,car,20,25153.2,5.416666666666667
65,bev,car,25,27253,5.416666666666667
65,bev,car,30,29480.6,5.416666666666667
65,bev,car,35,31463.85,5.416666666666667
65,bev,car,40,33171.2,5.416666666666667
65,bev,car,45,35240.75,5.416666666666667
65,bev,car,50,37820.5,5.416666666666667
65,bev,car,55,39274.25,5.416666666666667
65,bev,car,60,41199.399999999994,5.416666666666667
65,bev,car,65,43311.1,5.416666666666667
65,bev,car,70,45848.9,5.416666666666667
65,bev,car,75,48544.25,5.416666666666667
65,bev,car,80,51061,5.416666666666667
65,bev,car,85,55500,5.416666666666667
65,bev,car,90,60933.59999999999,5.416666666666667
65,bev,car,95,70334.14999999997,5.416666666666667
65,bev,car,99,92958.76999999984,5.416666666666667
65,bev,suv,1,10323.24,5.416666666666667
65,bev,suv,5,18408.7,5.416666666666667
65,bev,suv,10,25136.4,5.416666666666667
65,bev,suv,15,29282.4,5.416666666666667
65,bev,suv,20,31684.800000000003,5.416666666666667
65,bev,suv,25,33112,5.416666666666667
65,bev,suv,30,37208.8,5.416666666666667
65,bev,suv,35,37827.6,5.416666666666667
65,bev,suv,40,40304.200000000004,5.416666666666667
65,bev,suv,45,41340.5,5.416666666666667
65,bev,suv,50,44680,5.416666666666667
65,bev,suv,55,45917.9,5.416666666666667
65,bev,suv,60,48083,5.416666666666667
65,bev,suv,65,50080.7,5.416666666666667
65,bev,suv,70,53205,5.416666666666667
65,bev,suv,75,56285.5,5.416666666666667
65,bev,suv,80,59029.6,5.416666666666667
65,bev,suv,85,61383,5.416666666666667
65,bev,suv,90,64772.8,5.416666666666667
65,bev,suv,95,71732.39999999994,5.416666666666667
65,bev,suv,99,85476.73999999999,5.416666666666667
65,conventional,car,1,11816.61,5.416666666666667
65,conventional,car,5,26196.85,5.416666666666667
65,conventional,car,10,34492,5.416666666666667
65,conventional,car,15,40147,5.416666666666667
65,conventional,car,20,44720,5.416666666666667
65,conventional,car,25,48653,5.416666666666667
65,conventional,car,30,52163,5.416666666666667
65,conventional,car,35,55637.95,5.416666666666667
65,conventional,car,40,59034,5.416666666666667
65,conventional,car,45,62299.65,5.416666666666667
65,conventional,car,50,65614,5.416666666666667
65,conventional,car,55,69045,5.416666666666667
65,conventional,car,60,72600.4,5.416666666666667
65,conventional,car,65,76254.05,5.416666666666667
65,conventional,car,70,80182.9,5.416666666666667
65,conventional,car,75,84663,5.416666666666667
65,conventional,car,80,89571.6,5.416666666666667
65,conventional,car,85,95413.45,5.416666666666667
65,conventional,car,90,102823.3,5.416666666666667
65,conventional,car,95,116056.04999999996,5.416666666666667
65,conventional,car,99,144925.03,5.416666666666667
65,conventional,pickup,1,17015.52,5.416666666666667
65,conventional,pickup,5,30185.3,5.416666666666667
65,conventional,pickup,10,37895,5.416666666666667
65,conventional,pickup,15,43250.899999999994,5.416666666666667
65,conventional,pickup,20,47773,5.416666666666667
65,conventional,pickup,25,51774.75,5.416666666666667
65,conventional,pickup,30,55569,5.416666666666667
65,conventional,pickup,35,59138.34999999999,5.416666666666667
65,conventional,pickup,40,62650,5.416666666666667
65,conventional,pickup,45,66080.35,5.416666666666667
65,conventional,pickup,50,69661,5.416666666666667
65,conventional,pickup,55,73284,5.416666666666667
65,conventional,pickup,60,77110.4,5.416666666666667
65,conventional,pickup,65,81148.95,5.416666666666667
65,conventional,pickup,70,85445.59999999998,5.416666666666667
65,conventional,pickup,75,90605,5.416666666666667
65,conventional,pickup,80,95920.4,5.416666666666667
65,conventional,pickup,85,102378.09999999999,5.416666666666667
65,conventional,pickup,90,111985.09999999999,5.416666666666667
65,conventional,pickup,95,127253.59999999998,5.416666666666667
65,conventional,pickup,99,165021.36000000007,5.416666666666667
65,conventional,suv,1,18153.239999999998,5.416666666666667
65,conventional,suv,5,30549.2,5.416666666666667
65,conventional,suv,10,38014.8,5.416666666666667
65,conventional,suv,15,43272,5.416666666666667
65,conventional,suv,20,47484,5.416666666666667
65,conventional,suv,25,51246,5.416666666666667
65,conventional,suv,30,54827,5.416666666666667
65,conventional,suv,35,58131,5.416666666666667
65,conventional,suv,40,61296,5.416666666666667
65,conventional,suv,45,64440,5.416666666666667
65,conventional,suv,50,67771,5.416666666666667
65,conventional,suv,55,70989,5.416666666666667
65,conventional,suv,60,74368,5.416666666666667
65,conventional,suv,65,77856.40000000001,5.416666666666667
65,conventional,suv,70,81649.59999999999,5.416666666666667
65,conventional,suv,75,85897,5.416666666666667
65,conventional,suv,80,90620.40000000001,5.416666666666667
65,conventional,suv,85,96000,5.416666666666667
65,conventional,suv,90,103320.2,5.416666666666667
65,conventional,suv,95,115692.19999999998,5.416666666666667
65,conventional,suv,99,144018.92,5.416666666666667
65,hybrid,car,1,13743.14,5.416666666666667
65,hybrid,car,5,26679.000000000004,5.416666666666667
65,hybrid,car,10,34072.6,5.416666666666667
65,hybrid,car,15,39877.7,5.416666666666667
65,hybrid,car,20,44368.600000000006,5.416666666666667
65,hybrid,car,25,48021.5,5.416666666666667
65,hybrid,car,30,51520.399999999994,5.416666666666667
65,hybrid,car,35,55013,5.416666666666667
65,hybrid,car,40,58536.399999999994,5.416666666666667
65,hybrid,car,45,61680.4,5.416666666666667
65,hybrid,car,50,65000,5.416666666666667
65,hybrid,car,55,68161.90000000001,5.416666666666667
65,hybrid,car,60,71642.8,5.416666666666667
65,hybrid,car,65,75836,5.416666666666667
65,hybrid,car,70,79938.6,5.416666666666667
65,hybrid,car,75,84929,5.416666666666667
65,hybrid,car,80,90098,5.416666666666667
65,hybrid,car,85,96192.9,5.416666666666667
65,hybrid,car,90,104811.79999999999,5.416666666666667
65,hybrid,car,95,120986.79999999997,5.416666666666667
65,hybrid,car,99,157711.94,5.416666666666667
65,hybrid,suv,1,20684.54,5.416666666666667
65,hybrid,suv,5,30269.199999999997,5.416666666666667
65,hybrid,suv,10,35856,5.416666666666667
65,hybrid,suv,15,41041.9,5.416666666666667
65,hybrid,suv,20,45557.200000000004,5.416666666666667
65,hybrid,suv,25,49969.5,5.416666666666667
65,hybrid,suv,30,54038,5.416666666666667
65,hybrid,suv,35,56082.4,5.416666666666667
65,hybrid,suv,40,59825.8,5.416666666666667
65,hybrid,suv,45,62661.200000000004,5.416666666666667
65,hybrid,suv,50,65196,5.416666666666667
65,hybrid,suv,55,68678.8,5.416666666666667
65,hybrid,suv,60,71850.6,5.416666666666667
65,hybrid,suv,65,75259.70000000001,5.416666666666667
65,hybrid,suv,70,78798.6,5.416666666666667
65,hybrid,suv,75,82504,5.416666666666667
65,hybrid,suv,80,86120.99999999999,5.416666666666667
65,hybrid,suv,85,89835.5,5.416666666666667
65,hybrid,suv,90,96096,5.416666666666667
65,hybrid,suv,95,107612.70000000001,5.416666666666667
65,hybrid,suv,99,134908.8199999999,5.416666666666667
65,phev,car,1,9042.400000000001,5.416666666666667
65,phev,car,5,21693,5.416666666666667
65,phev,car,10,28750.800000000003,5.416666666666667
65,phev,car,15,35129,5.416666666666667
65,phev,car,20,39637.2,5.416666666666667
65,phev,car,25,42932,5.416666666666667
65,phev,car,30,46308.4,5.416666666666667
65,phev,car,35,49343.200000000004,5.416666666666667
65,phev,car,40,53094.600000000006,5.416666666666667
65,phev,car,45,56069.20000000001,5.416666666666667
65,phev,car,50,59000,5.416666666666667
65,phev,car,55,62760.8,5.416666666666667
65,phev,car,60,66098.2,5.416666666666667
65,phev,car,65,68931,5.416666666666667
65,phev,car,70,72543.2,5.416666666666667
65,phev,car,75,75927,5.416666666666667
65,phev,car,80,80590.6,5.416666666666667
65,phev,car,85,84501.39999999998,5.416666666666667
65,phev,car,90,93341.8,5.416666666666667
65,phev,car,95,104530.8,5.416666666666667
65,phev,car,99,143748.47999999995,5.416666666666667
66,bev,car,1,8847.56,5.5
66,bev,car,5,16415.8,5.5
66,bev,car,10,20661,5.5
66,bev,car,15,23857.800000000003,5.5
66,bev,car,20,26059.8,5.5
66,bev,car,25,28136,5.5
66,bev,car,30,30000,5.5
66,bev,car,35,32001.6,5.5
66,bev,car,40,33852,5.5
66,bev,car,45,35772.4,5.5
66,bev,car,50,37674,5.5
66,bev,car,55,39461,5.5
66,bev,car,60,41908,5.5
66,bev,car,65,44598.399999999994,5.5
66,bev,car,70,47533.399999999994,5.5
66,bev,car,75,50127,5.5
66,bev,car,80,53565.80000000001,5.5
66,bev,car,85,56740.6,5.5
66,bev,car,90,61562.400000000016,5.5
66,bev,car,95,71020.4,5.5
66,bev,car,99,94219.63999999996,5.5
66,bev,suv,1,12550.5,5.5
66,bev,suv,5,19611.5,5.5
66,bev,suv,10,25785,5.5
66,bev,suv,15,27651.350000000002,5.5
66,bev,suv,20,32798,5.5
66,bev,suv,25,34443,5.5
66,bev,suv,30,37114.1,5.5
66,bev,suv,35,38229.149999999994,5.5
66,bev,suv,40,40890.600000000006,5.5
66,bev,suv,45,44193.7,5.5
66,bev,suv,50,45843,5.5
66,bev,suv,55,47302.600000000006,5.5
66,bev,suv,60,48212.4,5.5
66,bev,suv,65,50594.45000000001,5.5
66,bev,suv,70,56017.1,5.5
66,bev,suv,75,59614.75,5.5
66,bev,suv,80,62510.600000000006,5.5
66,bev,suv,85,65349.3,5.5
66,bev,suv,90,71420.10000000002,5.5
66,bev,suv,95,85295.69999999998,5.5
66,bev,suv,99,97667.02999999993,5.5
66,conventional,car,1,11000,5.5
66,conventional,car,5,26053.9,5.5
66,conventional,car,10,34698.9,5.5
66,conventional,car,15,40432,5.5
66,conventional,car,20,45208,5.5
66,conventional,car,25,49190.5,5.5
66,conventional,car,30,52889.7,5.5
66,conventional,car,35,56417,5.5
66,conventional,car,40,59850.600000000006,5.5
66,conventional,car,45,63201,5.5
66,conventional,car,50,66500,5.5
66,conventional,car,55,69942.90000000001,5.5
66,conventional,car,60,73430.4,5.5
66,conventional,car,65,77189.35,5.5
66,conventional,car,70,81052,5.5
66,conventional,car,75,85525,5.5
66,conventional,car,80,90468.20000000001,5.5
66,conventional,car,85,96188,5.5
66,conventional,car,90,103662,5.5
66,conventional,car,95,116724.3999999999,5.5
66,conventional,car,99,145812,5.5
66,conventional,pickup,1,16917.32,5.5
66,conventional,pickup,5,30569.000000000004,5.5
66,conventional,pickup,10,38416,5.5
66,conventional,pickup,15,43944.8,5.5
66,conventional,pickup,20,48627.20000000001,5.5
66,conventional,pickup,25,52490,5.5
66,conventional,pickup,30,56461.59999999999,5.5
66,conventional,pickup,35,60014,5.5
66,conventional,pickup,40,63565.00000000001,5.5
66,conventional,pickup,45,67030,5.5
66,conventional,pickup,50,70671,5.5
66,conventional,pickup,55,74300,5.5
66,conventional,pickup,60,78181.6,5.5
66,conventional,pickup,65,82346.8,5.5
66,conventional,pickup,70,86688.79999999996,5.5
66,conventional,pickup,75,91698,5.5
66,conventional,pickup,80,96918.40000000001,5.5
66,conventional,pickup,85,103935.59999999999,5.5
66,conventional,pickup,90,113896.8,5.5
66,conventional,pickup,95,130698.99999999996,5.5
66,conventional,pickup,99,166778.27999999997,5.5
66,conventional,suv,1,16790.88,5.5
66,conventional,suv,5,30709.2,5.5
66,conventional,suv,10,38549.8,5.5
66,conventional,suv,15,43889.2,5.5
66,conventional,suv,20,48162.600000000006,5.5
66,conventional,suv,25,51992,5.5
66,conventional,suv,30,55636.799999999996,5.5
66,conventional,suv,35,59035,5.5
66,conventional,suv,40,62325.200000000004,5.5
66,conventional,suv,45,65543,5.5
66,conventional,suv,50,68814,5.5
66,conventional,suv,55,72009,5.5
66,conventional,suv,60,75324.79999999999,5.5
66,conventional,suv,65,78936.20000000001,5.5
66,conventional,suv,70,82783.59999999999,5.5
66,conventional,suv,75,87060,5.5
66,conventional,suv,80,91791,5.5
66,conventional,suv,85,97169.00000000001,5.5
66,conventional,suv,90,104469.19999999998,5.5
66,conventional,suv,95,117332.19999999998,5.5
66,conventional,suv,99,146050.43999999994,5.5
66,hybrid,car,1,14869,5.5
66,hybrid,car,5,28000,5.5
66,hybrid,car,10,35685,5.5
66,hybrid,car,15,41080,5.5
66,hybrid,car,20,45655,5.5
66,hybrid,car,25,49360,5.5
66,hybrid,car,30,53116,5.5
66,hybrid,car,35,56871,5.5
66,hybrid,car,40,60326,5.5
66,hybrid,car,45,63830,5.5
66,hybrid,car,50,66966,5.5
66,hybrid,car,55,70513,5.5
66,hybrid,car,60,74342,5.5
66,hybrid,car,65,77929,5.5
66,hybrid,car,70,82388.99999999999,5.5
66,hybrid,car,75,86878,5.5
66,hybrid,car,80,91802,5.5
66,hybrid,car,85,97676,5.5
66,hybrid,car,90,107441,5.5
66,hybrid,car,95,122911,5.5
66,hybrid,car,99,156480.2,5.5
66,hybrid,suv,1,21040.300000000003,5.5
66,hybrid,suv,5,31127.1,5.5
66,hybrid,suv,10,37485.4,5.5
66,hybrid,suv,15,42209.399999999994,5.5
66,hybrid,suv,20,44944.8,5.5
66,hybrid,suv,25,48586.5,5.5
66,hybrid,suv,30,52174.399999999994,5.5
66,hybrid,suv,35,55523.5,5.5
66,hybrid,suv,40,58235,5.5
66,hybrid,suv,45,61639.1,5.5
66,hybrid,suv,50,64995,5.5
66,hybrid,suv,55,67819.7,5.5
66,hybrid,suv,60,71018.6,5.5
66,hybrid,suv,65,74931.8,5.5
66,hybrid,suv,70,77772.6,5.5
66,hybrid,suv,75,82055.5,5.5
66,hybrid,suv,80,86869.6,5.5
66,hybrid,suv,85,93247.3,5.5
66,hybrid,suv,90,98986.2,5.5
66,hybrid,suv,95,111897.19999999997,5.5
66,hybrid,suv,99,147154.84000000014,5.5
66,phev,car,1,12992.490000000003,5.5
66,phev,car,5,23410.100000000002,5.5
66,phev,car,10,32163.000000000004,5.5
