term,estimate,std.error,statistic,p.value
stateAR,14.655869927273342,0.2487085830870283,58.92788156066551,0
stateAZ,8.89164054668859,0.24054392975200625,36.96472638430581,4.391706450783404e-299
stateCA,8.455125986247468,0.23795129605880064,35.533010856801994,1.5716248604252687e-276
stateCO,6.321945440719716,0.24321699666021485,25.993024860642286,5.99487578752745e-149
stateCT,3.065097202801768,0.24427056250960524,12.547959816816821,4.0809639539359344e-36
stateDC,-0.8830587624821539,6.613669254259238,-0.1335202485236859,0.8937819538645513
stateDE,3.6750726896773576,0.2651209962077418,13.861869645351165,1.0791200267537895e-43
stateFL,7.3364109472191,0.23788400624816972,30.840286671334578,7.704266237943293e-209
stateGA,9.709419569300943,0.23879419979868557,40.66019852025898,0
stateHI,-2.8558105285387394,0.2707854528162066,-10.546395675387693,5.279704245803173e-26
stateIA,7.345564132347378,0.2473649572610602,29.695249536073657,8.987478193441526e-194
stateID,6.911223795019522,0.2599030643196854,26.59154409398803,8.591441954596647e-156
stateIL,6.144920228021111,0.23942098995741473,25.66575398887998,2.846061422626021e-145
stateIN,8.373566449490944,0.24102869477158173,34.74095255515702,1.9567440573969908e-264
stateKS,8.251401452520177,0.24740525238917016,33.35176344413524,7.046961556108058e-244
stateKY,11.524083796504238,0.24338219578188858,47.34974043389664,0
stateLA,14.501033602157342,0.24480290836244098,59.23554462305633,0
stateMA,3.0061395925365977,0.24108257279492207,12.469335952764132,1.0979240925181707e-35
stateMD,5.659055993080563,0.24064598407116272,23.516104018619703,2.809180766342834e-122
stateME,6.456302364147629,0.2649937381507528,24.363980859331445,4.1521241415561106e-131
stateMI,8.227600205012777,0.24126569793970543,34.10182332288667,7.128530438586729e-255
stateMN,6.696496768153727,0.243165516283632,27.538842145457952,6.092439805364017e-167
stateMO,10.105745961263619,0.2417160832257253,41.80833077551741,0
stateMS,15.915821133915898,0.24732418546154833,64.3520612600596,0
stateMT,4.1823479127228405,0.297677175828317,14.04994488101089,7.715694865479755e-45
stateNC,10.752744838234177,0.23907826529993398,44.975835945372935,0
stateND,4.4159174144926885,0.2929419454018771,15.074377308564129,2.390142320730367e-51
stateNE,5.3155034589478385,0.2543011599824942,20.90239564504445,5.112694583225054e-97
stateNH,6.062248218221724,0.2516876992578207,24.086390539140943,3.4960513971924484e-128
stateNJ,3.338051632565213,0.23989270577474178,13.914769195607095,5.156646951042247e-44
stateNM,9.353856293736566,0.25791756625208784,36.26684459558732,5.589894897019344e-288
stateNV,6.215817578318272,0.24739194719232335,25.125383622475287,2.6482967164184004e-139
stateNY,0.09398758010000052,0.23914301268580274,0.39301829915259034,0.6943059728587875
stateOH,6.05363532576908,0.23888281075500323,25.341443809356598,1.1262609647056067e-141
stateOK,13.81364154037704,0.2449612537920343,56.391128501099445,0
stateOR,5.56436153100188,0.24306060585335834,22.89289747907126,5.499690621958166e-116
statePA,0.9358962935742906,0.23916700368822247,3.913149720244532,9.110051068171268e-5
stateRI,4.1191863412818055,0.26825914200194234,15.355250563099096,3.270249652272432e-53
stateSC,12.539857777721073,0.24269413961677344,51.66938846369408,0
stateSD,5.980789571180036,0.2771874436120515,21.576697318045486,2.9870958766964224e-103
stateTN,12.629930128782997,0.24077645590289223,52.45500471141076,0
stateTX,11.40662012846511,0.23799629615300477,47.927721199206985,0
stateUT,9.61236843460963,0.24534826057376008,39.17846579442051,0
stateVA,8.030888373732385,0.23974792234271025,33.49721780801314,5.431066334909132e-246
stateVT,4.157544406100092,0.2825112250205635,14.716386599496964,5.064803598213368e-49
stateWA,5.363741533145401,0.24208593817974508,22.156353125983326,9.105302546368581e-109
stateWI,5.887953986194783,0.2422077424398329,24.309520112295406,1.566114430052951e-130
stateWV,6.438716433065892,0.2628951780412876,24.491572957092025,1.8300850276211536e-132
stateWY,4.332063066891007,0.34720342618061356,12.477017046016961,9.970111601967358e-36
my2009,3.1063459782471945,0.48793696707265055,6.36628537674351,1.9366788220179045e-10
my2010,2.5336944584941024,0.36594924213997665,6.923622641428936,4.4025950543157205e-12
my2011,-2.2028194973984214,0.3591033765144269,-6.134221066868536,8.558009370022585e-10
my2012,-2.269046996344729,0.36008487223279917,-6.301422723689883,2.949359362306883e-10
my2013,-5.681444721218468,0.3613809640278881,-15.721483107173365,1.0790877739606206e-55
my2014,-5.737837672250092,0.3622948406085338,-15.83748104889501,1.717823876459641e-56
my2015,-6.319493887904269,0.3631790198456727,-17.40049271180268,8.195295200931937e-68
my2016,-6.170684334660267,0.36340483737835527,-16.98019316191909,1.1530651712403333e-64
my2017,-7.128945778050376,0.3630597686087311,-19.63573602596885,7.680092452579774e-86
my2018,-7.474300747485838,0.3634991423329227,-20.56208633537917,6.022082944043845e-94
my2019,-6.150260800032559,0.3644534359476734,-16.87529926570808,6.849343098241221e-64
my2020,-2.469118591144577,0.36980454291459974,-6.676820602809034,2.4419205527865852e-11
age_years:cents_per_mile,-0.13599400777288984,0.002262937064275826,-60.09623949325783,0
age_years:model5 series,0.8782125404987297,0.03497576453353069,25.109173515186544,3.981634761158362e-139
age_years:modelaccord,2.264822064120467,0.025990684038982945,87.13976364467754,0
age_years:modelaltima,1.2265149105772783,0.027556545078264643,44.50902343141332,0
age_years:modelavalon,0.6981557937390267,0.046829460078196494,14.908474122341712,2.906114130660359e-50
age_years:modelcamaro,-1.3899384568337398,0.032196077398380096,-43.171049678979614,0
age_years:modelcamry,1.6169098265910216,0.02603357813953824,62.10862824635526,0
age_years:modelchallenger,-0.8630452473313014,0.03713891265758083,-23.23830143570818,1.879358695933757e-119
age_years:modelcharger,2.423929690878023,0.03509077654636379,69.07597749156103,0
age_years:modelcivic,1.7360964053938825,0.026312187316330442,65.9806949731005,0
age_years:modelcorolla,0.36281579298238836,0.027651807865892313,13.120870604265658,2.5020123828347053e-39
age_years:modelcruze,2.2296392304403256,0.027077284640375687,82.34353112038602,0
age_years:modelelantra,0.26960974595007603,0.029040506624309438,9.283920195951028,1.633808298099888e-20
age_years:modeles,0.7914347843519077,0.03857766204601283,20.515364135025543,1.575689690277988e-93
age_years:modelfocus,1.4554801078352386,0.03867931818846476,37.62941478811545,7.4059880390957e-310
age_years:modelforte,1.9564848153290273,0.039476456434106334,49.56080134990764,0
age_years:modelfusion,2.1356278042769246,0.02712875444131123,78.72192617235774,0
age_years:modeljetta,1.3781745138625607,0.031041046901478273,44.39845467315497,0
age_years:modelmalibu,1.8241032362287597,0.02815013632204564,64.79909068149777,0
age_years:modelmaxima,2.0999048290891094,0.03765734832556129,55.763481032564435,0
age_years:modelmazda3,1.0749869741421698,0.05201557270239144,20.66663728365999,6.943425057608282e-95
age_years:modelmkz,0.6133670584723774,0.05022832055646073,12.211578083382317,2.6973445619162875e-34
age_years:modelmustang,-1.4320178901972407,0.030717120306208993,-46.61953581331582,0
age_years:modeloptima,1.894935559389169,0.030643123787607824,61.838850781769416,0
age_years:modeloutback,3.1678342302667315,0.03128417223643048,101.25996642410064,0
age_years:modelsentra,0.5196268132591713,0.029667855663814236,17.514808591069087,1.1067394158494834e-68
age_years:modelsonata,1.5614276616655958,0.027483245412090084,56.81380194562874,0
age_years:modelsoul,0.837452161929663,0.031882122346046524,26.267139710462516,4.5995704173045315e-152
age_years:modelspark,-0.41352410831881076,0.05845557100647813,-7.074160789105686,1.5036398707275501e-12
